Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,FamilySize,CustomerTenure,TotalSpend,Cluster_KMeans,Cluster_GMM,Cluster_HDBSCAN,PCA1,PCA2
4,5,68682.0,0,0,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,34,0,4105,1598,1,1,-1,2.28202474253146,0.9007480142946245
2,4,34377.0,0,1,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,0,62,1,4365,114,0,3,3,-1.0113738237564303,-0.9470543202182782
1,4,8940.0,1,0,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,0,39,1,4515,101,0,0,-1,-1.8041158573529115,-1.945425533413229
2,3,26228.0,1,0,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,0,52,1,4119,25,0,0,3,-1.4737345785595868,-0.08416775917244985
0,2,77297.0,0,0,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,0,68,0,4358,789,1,1,-1,1.3650001399278124,-2.1239955375878132
2,3,40211.0,1,1,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,0,44,2,4173,87,2,0,0,-1.5874794152948115,0.25985636481602603
4,6,33438.0,1,1,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,0,67,2,4119,90,2,0,-1,-1.5453047897741599,0.8056521518270511
4,3,75032.0,0,1,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,0,66,1,4266,1215,1,1,3,1.4787784825698476,0.7489230594942573
4,4,61284.0,0,0,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,0,70,0,4099,811,1,1,-1,1.2003803270362814,0.8389709384406464
2,3,22518.0,1,0,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,1,39,1,4454,61,0,0,3,-1.40771351932149,-1.0355960780739732
3,3,54730.0,0,1,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,0,50,1,4157,405,2,2,3,-0.1230210869812828,0.4710855219695006
3,3,38452.0,1,1,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,70,2,3930,72,2,0,0,-1.6593132099219974,1.3219183457612909
2,2,44421.0,1,1,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,0,54,2,4338,189,3,3,0,-1.2998275683293126,-0.33179679547873836
4,5,38197.0,1,0,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,0,39,1,4204,40,2,0,3,-0.8397942437233955,0.4134630974255672
2,2,41986.0,0,1,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,0,47,1,3979,63,2,0,3,-1.0657377316537904,0.8957175476218817
2,5,28427.0,1,0,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0,42,1,4304,52,0,0,3,-1.2507732991357705,-1.013140388025172
4,5,37395.0,1,0,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,0,49,1,3897,39,2,0,3,-1.0072591567694273,1.7195685927262188
2,3,64722.0,1,0,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,0,54,1,3873,805,2,1,3,0.3878073792602656,0.9589175487685198
3,5,55249.0,0,1,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,0,69,1,3912,130,2,2,3,-0.45497542234166966,0.8927556543960062
2,5,84906.0,0,0,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,53,0,4107,1631,1,1,-1,2.6349540605747817,-0.5713663006473313
2,3,28691.0,1,0,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0,36,1,4199,34,0,0,3,-1.3561916756119523,-0.3699734036219168
2,4,44213.0,1,1,48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,0,73,2,4051,152,2,2,0,-1.4224401599986543,0.3989193828565973
1,4,25707.0,1,0,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,0,41,1,4001,21,0,0,3,-1.6179982741540309,-0.1405637533572145
4,3,59062.0,2,1,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,0,58,3,4108,71,2,0,-1,-1.4967695986133263,1.6491423508193432
2,4,76624.0,0,1,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,0,63,1,3875,899,1,1,-1,0.86849134675239,0.742613529086969
3,5,66000.0,0,0,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,0,78,0,3909,711,1,1,-1,1.0730036725518197,1.126826993327369
4,5,27683.0,1,0,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,0,47,1,4533,351,3,3,-1,-0.6731718242021031,-0.7527736908094103
2,2,1730.0,0,0,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,0,54,0,3881,8,0,0,-1,-1.721355431493892,0.21381651623903988
1,4,7500.0,1,0,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,0,33,1,4412,119,0,0,3,-1.8567212540946965,-1.9796035721295624
2,5,40521.0,1,1,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,0,57,2,4289,21,0,0,0,-1.5364707834002191,-0.7786217556233282
4,5,20427.0,1,0,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,52,1,3936,10,2,0,-1,-1.513060521584508,1.323386628408729
2,3,65106.0,0,1,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,0,50,1,3875,973,2,1,3,0.5834935693833907,0.8722667694514206
4,3,69969.0,0,0,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,1,60,0,4145,1536,1,1,-1,2.226912603191006,0.9296848378581064
2,3,67433.0,0,2,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,0,73,2,4187,992,3,3,-1,0.19644848344517282,0.17774470387702077
4,3,77766.0,0,1,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,1,58,1,4331,1529,1,1,-1,1.9321566615416719,0.3383308880675955
2,3,74716.0,0,1,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,0,53,1,4129,860,1,1,3,0.8631219745374075,-0.17439673724499655
2,2,68118.0,0,1,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,62,1,4093,928,1,1,3,0.6906114032238956,0.3595644807823423
4,3,55158.0,1,1,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,1,55,2,4538,418,3,3,-1,-0.4522319657885092,0.04278224487663639
0,3,62972.0,0,1,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,1,70,1,4534,587,0,1,-1,0.2038755356318021,-2.2432687514254184
2,3,74190.0,0,1,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,0,50,1,3887,641,2,1,3,0.4950790735045812,0.9811713641588697
2,3,39356.0,1,1,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,0,49,2,3941,23,2,0,0,-1.7821057483411198,1.063904471880213
2,5,76653.0,0,0,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,0,56,0,4156,2279,1,1,-1,3.108740964819449,-0.7675823919628876
4,2,35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,52,2,3880,49,2,0,-1,-1.7260806998311136,2.396631728877616
4,2,90687.0,0,0,98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,1,42,0,4242,1779,1,1,-1,3.124799259816967,0.5697037944681809
3,5,73450.0,0,0,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,0,43,0,4045,1804,1,1,-1,2.5416989163797132,0.24464112557594714
2,3,31454.0,1,1,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,0,65,2,4197,48,2,0,0,-1.8721313101861337,0.029099911400803143
2,4,47139.0,1,1,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,1,73,2,3954,83,2,0,0,-1.4681405987676701,1.1453758625243613
2,2,83829.0,0,0,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,50,0,4103,1862,1,1,-1,2.774612407912011,-0.08300255014033515
4,3,53378.0,1,1,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,1,62,2,4482,793,3,3,-1,-0.13538118188930098,0.459861091679428
2,5,19656.0,1,0,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,0,55,1,4345,84,0,0,3,-1.446260247685823,-1.4555683147518976
4,3,45579.0,0,1,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0,77,1,4152,183,2,2,3,-0.564405314975388,1.5235752025258116
0,4,85485.0,0,0,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,0,67,0,3847,1383,1,1,-1,2.0707907870443973,-0.615236232339981
2,3,55956.0,0,0,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,0,81,0,3922,999,1,1,-1,0.9570527895115861,0.7237027221074426
3,4,64191.0,0,1,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,0,62,1,4362,825,3,3,3,0.7028211565918806,0.07760466595704522
2,4,38808.0,1,0,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,1,53,1,4511,246,3,3,3,-0.690321453994813,-1.070102471990792
3,3,57183.0,1,1,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,0,59,2,4306,610,3,3,0,-0.3779688851486076,0.35618703414444186
3,2,23748.0,1,0,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,0,57,1,4424,76,0,0,-1,-1.2827968115773065,-0.7742186948857385
2,3,66303.0,0,1,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,0,54,1,4327,1286,1,1,3,1.1457117197146494,-0.560640958533123
3,3,37368.0,1,0,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,0,50,1,4034,30,2,0,3,-1.1077258634679539,1.2883094743102546
2,3,40800.0,1,2,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,0,61,3,4383,99,3,0,-1,-2.0577195403987885,-0.5902371138374829
2,2,71847.0,0,0,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,0,47,0,4485,1192,1,1,-1,1.8696122217156599,-1.4795730874051913
2,3,46149.0,0,1,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,0,50,1,4051,362,2,2,3,-0.5615732353932585,0.38725332252747696
2,5,78687.0,0,0,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,1,42,0,4528,2130,1,1,-1,3.1366851755142933,-1.1990816315161839
0,2,49118.0,0,0,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,1,54,0,4519,1229,0,1,-1,1.0834270573614078,-2.928590211820021
4,3,37633.0,1,1,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,0,68,2,4486,38,3,0,-1,-1.404108529186075,0.30247577523739533
3,5,39767.0,0,0,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,0,74,0,4182,485,3,2,-1,0.17035532584816102,0.24801797452113933
1,3,26997.0,0,0,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0,74,0,4440,434,0,3,-1,-0.3435904452024735,-2.2933482341922296
2,2,33986.0,1,0,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,0,55,1,4311,44,0,0,3,-1.1708285909437302,-0.4558982703802689
4,3,57091.0,0,1,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,1,53,1,4422,496,3,3,3,0.24841488367510858,0.09712247340218115
0,3,46831.0,1,1,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0,56,2,4225,78,0,0,-1,-1.5355814467267692,-1.5487292593072977
3,3,83151.0,0,0,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,1,53,0,4343,2346,1,1,-1,3.4866349269526684,-0.3895344413394662
2,3,52531.0,0,0,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,0,54,0,4385,794,1,3,-1,0.8472071224030204,-1.1525198573491888
2,3,15759.0,0,0,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0,69,0,4136,17,0,0,-1,-1.1897549963435485,-0.10173491535247207
2,4,22804.0,1,0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,54,1,4172,26,0,0,3,-1.5188647588976332,-0.6086907866277088
0,3,43050.0,1,0,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0,52,1,3942,76,0,0,-1,-1.1882868675267835,-0.25163503830039047
4,4,42997.0,1,1,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0,48,2,4043,15,2,0,-1,-1.4203361674160935,1.2439694864303548
4,4,48918.0,1,1,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,62,2,3917,62,2,0,-1,-1.2742628225098818,2.3137654099698444
3,5,60033.0,0,1,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,0,71,1,3931,198,2,2,-1,-0.25259149168445405,1.345419627208077
4,5,34043.0,1,0,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,0,47,1,4086,49,2,0,3,-0.9974117750006346,0.64996772774942
2,5,57811.0,0,1,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,0,59,1,4209,802,3,1,3,0.3699940409564412,-0.3748981131989668
2,3,78569.0,0,0,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,1,79,0,3969,1736,1,1,2,2.428888681822642,0.7760884376209439
2,4,7500.0,1,1,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,0,47,2,4388,57,3,0,-1,-2.4728563405738666,-0.5435368696715867
2,5,94384.0,0,0,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1,72,0,4321,2302,1,1,-1,3.711578058950636,-0.8850559745752771
0,3,23148.0,0,0,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,40,0,3970,37,0,0,-1,-1.1697685923238137,-1.378732568300425
2,2,44267.0,1,1,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,0,55,2,4328,310,3,3,0,-1.1801186956608718,-0.26443550164022794
2,3,71626.0,0,0,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,0,46,0,4444,1305,1,1,2,1.9900018340495893,-1.457647882652036
2,5,60894.0,0,1,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0,59,1,4205,832,3,1,3,0.49509250543296984,-0.44902827197252826
2,5,50200.0,1,1,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,0,49,2,4291,401,3,3,0,-0.8476956075244869,-0.626230421492242
4,3,81051.0,0,0,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,0,60,0,3876,1501,1,1,-1,2.3930849195805335,2.04850247763166
2,3,65169.0,0,0,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,1,43,0,4005,1189,1,1,2,1.4664174527344498,0.5141876754273424
2,5,59868.0,0,1,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,0,53,1,4181,1194,1,1,3,0.8359636191336511,-0.1885866337210345
4,3,65695.0,0,1,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,0,65,1,3988,656,2,1,3,0.4785960086152362,1.7991417658209743
3,4,64857.0,0,0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,69,0,4422,1540,1,1,-1,2.139269436339934,-0.8134044283682966
3,5,45143.0,0,1,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,60,1,4146,311,2,2,3,-0.46013439512735077,0.13460493482318087
0,5,74805.0,0,1,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0,70,1,4074,820,1,1,-1,0.6444012718582612,-0.7153621672679917
0,3,59060.0,1,0,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0,36,1,4008,274,0,2,-1,-0.4550888581322387,-0.9529169466544922
4,4,27238.0,1,1,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,0,63,2,4274,57,3,0,-1,-1.7577552599090494,0.8675728885068444
2,5,47009.0,0,1,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0,60,1,4110,448,0,2,3,-0.3545250849862803,-0.48782785927284117
0,3,46094.0,1,1,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,52,2,3858,44,0,0,-1,-1.755846322001564,-0.20622221970619337
2,3,40321.0,1,1,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,53,2,4174,102,2,0,0,-1.557409818458732,-0.005732088364446786
2,5,37235.0,1,0,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0,41,1,3987,61,2,0,3,-1.1161952361938334,0.03617889153124684
3,3,81843.0,0,0,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0,65,0,4272,1643,1,1,2,2.6383020046117247,0.47436732429430833
3,5,46692.0,0,1,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0,67,1,4227,397,3,2,3,-0.3013301663738859,0.22252342606557446
2,5,77382.0,0,1,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,0,57,1,4012,1121,1,1,-1,1.1986603105624434,0.4891060832351346
2,4,37774.0,2,0,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,1,48,2,4503,473,3,3,-1,-1.0825790637504495,-0.9037080563296057
1,3,18393.0,1,0,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,0,51,1,3931,50,0,0,-1,-1.8588554969596889,0.2705163535137701
3,3,72828.0,0,1,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,0,63,1,4339,1678,1,1,-1,1.8363100896794673,0.38425025872079527
2,3,24711.0,0,0,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0,43,0,3911,58,0,0,-1,-0.9519483665348218,-0.001277007880352132
4,3,45503.0,1,0,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0,50,1,4116,170,2,2,3,-0.5801421903882003,1.238326467596708
3,4,6560.0,0,0,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,0,43,0,4038,373,2,2,-1,-1.0112458530341932,0.6989994694443287
4,5,71604.0,0,0,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,1,80,0,4063,1196,1,1,-1,1.898542420021068,1.560423464972462
2,3,27244.0,1,0,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,46,1,3953,101,0,0,3,-1.4199497608124538,0.1299585267804294
2,3,48752.0,1,1,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,1,56,2,4403,316,3,3,-1,-1.0021767011453702,-0.20877992929020417
2,3,71434.0,0,1,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,0,63,1,4123,1400,1,1,3,1.3143444089009768,0.5795892579400628
2,4,90842.0,0,0,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,77,0,4174,1424,1,1,2,2.5767349703878852,-0.2441824213491015
3,3,88097.0,1,0,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,1,47,1,4519,844,1,1,-1,1.4640359523989157,-0.06867905183213323
2,3,51948.0,0,1,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0,50,1,4124,311,2,2,3,-0.41069136190760785,0.07168832478064753
2,5,71853.0,0,0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,43,0,4256,1149,1,1,2,1.7724143963992367,-0.482410223254702
3,3,35876.0,0,0,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,42,0,3909,129,2,2,-1,-0.48887543710677955,1.3519117735900932
2,6,40049.0,0,1,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0,73,1,4095,32,3,0,-1,-1.0127243903673757,0.02327698996923379
2,4,39660.0,1,0,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1,43,1,4529,299,3,3,3,-0.5954647859019142,-1.2589185283687556
2,5,50127.0,0,1,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0,63,1,3870,320,2,2,3,-0.5022459869222098,0.3038294217502694
3,3,43263.0,0,1,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,0,48,1,4424,441,3,3,3,-0.32967677191097694,0.10628403241337832
3,3,62845.0,1,1,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,1,76,2,4475,1178,3,3,-1,0.4529517872231464,0.2688704402436738
2,3,18929.0,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,35,0,4337,85,0,0,1,-0.9382247101777582,-0.7369500325044079
1,4,24367.0,1,0,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,43,1,4305,24,0,0,3,-1.5119865632743987,-1.4630657106441947
2,4,33249.0,1,0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,50,1,4333,112,3,3,3,-1.0756093424013815,-0.4576316932792814
0,3,26887.0,0,1,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,66,1,4343,30,0,0,3,-1.5362617338699776,-1.7808642129130705
4,3,50150.0,0,0,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,42,0,4213,410,3,2,-1,0.4524576412662556,0.9268645283711476
2,5,62061.0,0,1,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0,49,1,4141,800,3,1,3,0.4505261389806771,0.20537946848200495
4,2,85696.0,0,0,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,63,0,4261,1313,1,1,-1,2.481735096125128,0.5926479961084324
4,5,76542.0,0,0,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,69,0,4295,1483,1,1,-1,2.480658797570912,0.058767212897024385
2,4,70515.0,0,0,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1,32,0,4090,1258,1,1,2,1.751843255926918,0.2788006403686902
2,5,18227.0,1,0,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,38,1,4437,28,3,0,3,-1.535564482636482,-1.0901418655106319
2,3,69139.0,0,1,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,60,1,3992,227,2,2,3,-0.06330859064454672,0.876204571345619
2,3,69109.0,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,43,0,4436,1555,1,1,2,2.1521571744195764,-0.7086668806632938
2,4,69627.0,0,1,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,63,1,4308,861,3,1,3,0.7931369452391008,-0.36383698552323585
2,3,38136.0,1,0,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,0,47,1,4272,103,0,0,3,-0.9701779391469733,-0.6470614579122753
4,4,62159.0,0,0,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,79,0,3901,634,1,1,-1,0.9494556893837498,1.548520805138337
2,4,80695.0,0,0,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,62,0,4021,1918,1,1,-1,2.7568684208765153,-0.1302834562982687
3,4,33316.0,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,54,2,4107,131,2,2,0,-1.6588178544623247,0.8722316777219734
2,5,58554.0,1,1,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,57,2,4480,586,3,3,-1,-0.3299647564434031,-1.0286176608799997
1,3,17256.0,1,0,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,33,1,4057,62,0,0,3,-1.8234105358354848,-0.20523199183034696
2,2,53034.0,1,1,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,51,2,4234,447,3,3,0,-0.8219962981945634,0.25111459958834087
0,5,52203.0,0,0,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,75,0,4537,939,0,3,-1,0.9186918648311033,-2.7718846077675305
0,2,59601.0,0,1,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0,48,1,4178,797,0,1,-1,0.14974889518498966,-0.8382553178941323
3,4,75154.0,0,1,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,1,67,1,4502,1143,1,1,-1,1.4421333155223937,-0.7390856163909671
2,4,47025.0,0,1,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,49,1,4073,415,2,2,3,-0.4411131421006637,0.07093502895263731
2,3,37971.0,1,0,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0,52,1,4055,30,0,0,3,-1.1348565960932324,-0.21865723276227395
3,2,41335.0,1,0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,57,1,4024,187,2,2,3,-0.8426492402595248,1.2652320774547112
2,3,67267.0,0,1,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0,67,1,3886,251,2,2,-1,-0.14500779005035996,1.3994652985060712
2,4,57338.0,0,1,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0,50,1,3900,237,2,2,3,-0.38789214355694424,0.30515057101470605
0,5,50523.0,1,1,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,65,2,4025,91,0,0,-1,-1.450110557621954,-1.1534326284083116
3,4,35791.0,2,1,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,60,3,4258,35,2,0,-1,-2.2102535217968327,0.11062074724520235
4,2,50611.0,0,1,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,0,65,1,4472,493,3,3,-1,0.05934501028903718,-0.14774345805145817
4,3,56242.0,0,1,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,56,1,4322,971,3,3,3,0.6890677886286964,0.4624095457390027
2,4,48904.0,0,1,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0,65,1,4413,371,3,3,3,-0.3086010814564774,-0.5128765487129929
2,4,56243.0,1,2,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0,50,3,4020,396,2,2,-1,-1.4339680598458908,0.9996283379104715
2,3,21355.0,1,0,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,1,40,1,4152,68,0,0,3,-1.5721966718268299,0.17919435113237872
3,5,57420.0,0,1,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,0,54,1,4208,322,3,2,3,-0.08131993262980342,0.5056231986447244
